PW(µs),Azimuth(º),Elevation(º),Power(dBm),Freq(MHz),cluster
1.01,178.242188,90.0,-49.0,4543.795,0
12.15,180.0,90.0,-43.0,4543.695,0
12.15,178.242188,90.0,-43.0,4543.51,0
12.15,180.0,90.0,-43.0,4543.695,0
12.04,180.0,90.0,-43.0,4543.795,0
12.15,181.757813,90.0,-43.0,4543.645,0
12.15,180.0,90.0,-43.0,4543.605,0
12.15,181.757813,90.0,-43.0,4543.745,0
12.15,181.757813,90.0,-42.5,4543.645,0
12.04,181.757813,90.0,-42.5,4543.51,0
12.04,183.164063,90.0,-43.0,4543.645,0
0.99,183.164063,90.0,-60.5,4543.745,0
1.01,178.242188,90.0,-60.5,4543.88,0
1.01,178.242188,90.0,-54.0,4543.84,0
1.01,178.242188,90.0,-54.0,4543.88,0
12.15,180.0,90.0,-43.0,4543.46,0
12.15,180.0,90.0,-42.5,4543.645,0
12.15,180.0,90.0,-43.0,4543.56,0
12.04,181.757813,90.0,-43.0,4543.645,0
12.04,181.757813,90.0,-43.0,4543.56,0
12.04,181.757813,90.0,-43.0,4543.645,0
12.15,180.0,90.0,-43.0,4543.56,0
12.16,181.757813,90.0,-43.0,4543.51,0
12.04,180.0,90.0,-43.5,4543.745,0
12.04,180.0,90.0,-43.0,4543.605,0
12.16,181.757813,90.0,-43.0,4543.46,0
12.04,181.757813,90.0,-43.0,4543.695,0
12.04,181.757813,90.0,-43.0,4543.56,0
12.15,180.0,90.0,-43.5,4543.605,0
12.04,180.0,90.0,-43.0,4543.695,0
12.04,181.757813,90.0,-43.0,4543.605,0
12.15,181.757813,90.0,-43.0,4543.56,0
12.04,181.757813,90.0,-43.0,4543.645,0
12.04,180.0,90.0,-43.5,4543.51,0
12.16,181.757813,90.0,-43.0,4543.605,0
12.04,180.0,90.0,-52.0,4543.84,0
12.04,181.757813,90.0,-51.5,4543.795,0
12.04,180.0,90.0,-58.0,4543.795,0
12.04,180.0,90.0,-58.0,4543.645,0
12.04,180.0,90.0,-57.5,4543.98,0
12.04,180.0,90.0,-43.0,4543.695,0
12.04,180.0,90.0,-43.5,4543.695,0
12.04,181.757813,90.0,-48.5,4543.795,0
12.04,181.757813,90.0,-48.5,4543.605,0
12.04,181.757813,90.0,-49.0,4543.605,0
12.04,181.757813,90.0,-48.5,4543.695,0
12.16,178.242188,90.0,-49.5,4543.695,0
12.04,180.0,90.0,-49.0,4543.645,0
12.04,178.242188,90.0,-49.5,4543.695,0
12.04,181.757813,90.0,-49.0,4543.84,0
12.04,180.0,90.0,-43.5,4543.745,0
12.15,181.757813,90.0,-43.0,4543.56,0
12.15,180.0,90.0,-43.0,4543.695,0
12.04,180.0,90.0,-43.0,4543.695,0
12.04,180.0,90.0,-43.0,4543.745,0
12.04,180.0,90.0,-43.0,4543.645,0
12.04,180.0,90.0,-43.0,4543.645,0
12.04,183.164063,90.0,-43.0,4543.745,0
12.04,180.0,90.0,-43.0,4543.84,0
12.15,180.0,90.0,-43.0,4543.46,0
12.16,180.0,90.0,-43.0,4543.605,0
12.15,181.757813,90.0,-42.5,4543.84,0
12.04,180.0,90.0,-43.0,4543.56,0
12.15,178.242188,90.0,-43.0,4543.605,0
12.04,181.757813,90.0,-42.5,4543.795,0
12.04,181.757813,90.0,-42.5,4543.56,0
12.04,180.0,90.0,-43.0,4543.695,0
12.16,180.0,90.0,-43.0,4543.93,0
12.04,180.0,90.0,-43.0,4543.605,0
12.04,180.0,90.0,-43.0,4543.605,0
1.01,180.0,90.0,-56.0,4543.56,0
1.01,178.242188,90.0,-56.5,4543.695,0
1.01,181.757813,90.0,-46.0,4543.46,0
1.01,181.757813,90.0,-46.0,4543.745,0
1.01,181.757813,90.0,-43.0,4543.605,0
1.01,180.0,90.0,-43.0,4543.56,0
12.04,181.757813,90.0,-43.0,4543.695,0
12.15,180.0,90.0,-43.0,4543.605,0
1.01,181.757813,90.0,-48.5,4543.605,0
1.01,180.0,90.0,-48.5,4543.695,0
1.01,180.0,90.0,-43.0,4543.645,0
1.01,180.0,90.0,-43.0,4543.745,0
12.04,180.0,90.0,-43.0,4543.56,0
12.04,183.164063,90.0,-43.0,4543.795,0
1.01,185.273438,90.0,-54.5,4543.84,0
1.01,180.0,90.0,-54.0,4543.645,0
12.04,181.757813,90.0,-42.5,4543.605,0
12.04,181.757813,90.0,-42.5,4543.84,0
12.04,181.757813,90.0,-42.5,4543.795,0
1.01,178.242188,90.0,-48.5,4543.745,0
1.01,180.0,90.0,-48.0,4543.695,0
1.01,181.757813,90.0,-52.5,4543.745,0
1.01,180.0,90.0,-53.0,4543.88,0
12.04,180.0,90.0,-43.0,4543.84,0
12.04,181.757813,90.0,-42.5,4543.745,0
1.01,181.757813,90.0,-48.0,4543.46,0
1.01,180.0,90.0,-48.0,4543.795,0
1.01,181.757813,90.0,-48.5,4543.645,0
1.01,181.757813,90.0,-48.5,4543.795,0
1.01,178.242188,90.0,-49.0,4543.745,0
1.01,180.0,90.0,-48.5,4543.645,0
12.04,181.757813,90.0,-42.5,4543.645,0
12.04,181.757813,90.0,-42.5,4543.695,0
12.04,181.757813,90.0,-42.5,4543.645,0
12.04,181.757813,90.0,-42.5,4543.745,0
12.16,181.757813,90.0,-42.5,4543.605,0
12.04,178.242188,90.0,-43.0,4543.605,0
12.04,181.757813,90.0,-42.5,4543.795,0
12.04,181.757813,90.0,-42.5,4543.745,0
12.04,180.0,90.0,-42.5,4543.88,0
12.04,181.757813,90.0,-42.5,4543.93,0
12.04,180.0,90.0,-43.0,4543.645,0
12.04,178.242188,90.0,-43.0,4543.88,0
12.15,181.757813,90.0,-42.5,4543.88,0
12.04,180.0,90.0,-42.5,4543.645,0
12.04,183.164063,90.0,-43.0,4543.695,0
12.15,181.757813,90.0,-42.5,4543.605,0
12.04,181.757813,90.0,-42.5,4543.795,0
12.04,180.0,90.0,-43.0,4543.51,0
12.04,180.0,90.0,-43.0,4543.84,0
12.04,180.0,90.0,-43.0,4543.695,0
12.04,181.757813,90.0,-42.5,4543.795,0
12.15,181.757813,90.0,-42.5,4543.605,0
12.04,181.757813,90.0,-43.0,4543.795,0
12.15,181.757813,90.0,-42.5,4543.695,0
12.04,180.0,90.0,-43.0,4543.695,0
12.04,181.757813,90.0,-42.5,4543.745,0
12.04,181.757813,90.0,-42.5,4543.695,0
12.04,181.757813,90.0,-42.5,4543.795,0
12.04,181.757813,90.0,-42.5,4543.645,0
12.04,181.757813,90.0,-42.5,4543.795,0
1.01,180.0,90.0,-48.0,4543.645,0
1.01,178.242188,90.0,-48.5,4543.695,0
1.01,180.0,90.0,-44.5,4543.745,0
1.01,181.757813,90.0,-44.5,4543.745,0
1.01,181.757813,90.0,-44.5,4543.745,0
1.01,180.0,90.0,-50.5,4543.745,0
1.01,178.242188,90.0,-50.5,4543.84,0
12.04,180.0,90.0,-43.0,4543.695,0
12.04,181.757813,90.0,-42.5,4543.88,0
1.01,181.757813,90.0,-50.0,4543.695,0
1.01,180.0,90.0,-50.0,4543.795,0
1.01,180.0,90.0,-50.0,4543.795,0
1.01,180.0,90.0,-50.5,4543.605,0
1.01,183.164063,90.0,-50.5,4543.605,0
1.01,180.0,90.0,-50.5,4543.88,0
12.04,180.0,90.0,-43.0,4543.695,0
12.04,181.757813,90.0,-43.0,4543.645,0
12.04,181.757813,90.0,-42.5,4543.605,0
12.04,180.0,90.0,-43.0,4543.88,0
12.04,181.757813,90.0,-42.5,4543.695,0
12.04,183.164063,90.0,-43.0,4543.695,0
12.04,180.0,90.0,-43.0,4543.795,0
12.04,180.0,90.0,-43.0,4543.745,0
12.15,181.757813,90.0,-43.0,4543.695,0
12.04,180.0,90.0,-43.0,4543.56,0
12.15,181.757813,90.0,-43.0,4543.605,0
12.04,180.0,90.0,-43.0,4543.695,0
12.04,180.0,90.0,-43.5,4543.88,0
1.01,180.0,90.0,-47.5,4543.695,0
1.01,181.757813,90.0,-47.5,4543.645,0
12.04,180.0,90.0,-53.5,4543.695,0
12.04,180.0,90.0,-53.5,4544.025,0
12.04,181.757813,90.0,-43.0,4543.605,0
12.04,180.0,90.0,-43.5,4543.645,0
12.04,181.757813,90.0,-43.0,4543.745,0
12.04,181.757813,90.0,-43.0,4543.745,0
12.04,180.0,90.0,-43.5,4543.795,0
12.04,180.0,90.0,-43.5,4543.695,0
1.01,180.0,90.0,-45.5,4543.645,0
1.01,180.0,90.0,-45.5,4543.56,0
12.04,180.0,90.0,-43.5,4543.605,0
12.04,180.0,90.0,-43.5,4543.745,0
12.04,181.757813,90.0,-43.0,4543.695,0
12.04,180.0,90.0,-43.5,4543.745,0
12.04,180.0,90.0,-43.5,4543.645,0
12.04,181.757813,90.0,-43.5,4543.605,0
12.04,181.757813,90.0,-43.5,4543.645,0
12.04,180.0,90.0,-43.5,4543.56,0
12.04,180.0,90.0,-43.5,4543.695,0
12.04,180.0,90.0,-43.5,4543.84,0
12.04,180.0,90.0,-43.5,4543.645,0
12.04,181.757813,90.0,-43.0,4543.645,0
12.04,178.242188,90.0,-43.5,4543.605,0
12.04,180.0,90.0,-43.5,4543.695,0
12.04,181.757813,90.0,-43.0,4543.745,0
12.04,180.0,90.0,-43.5,4543.695,0
12.04,181.757813,90.0,-43.0,4543.84,0
12.04,181.757813,90.0,-43.5,4543.745,0
12.04,178.242188,90.0,-43.5,4543.645,0
12.15,180.0,90.0,-43.5,4543.84,0
12.04,180.0,90.0,-43.5,4543.645,0
1.01,178.242188,90.0,-49.0,4543.645,0
1.01,181.757813,90.0,-48.5,4543.56,0
1.01,178.242188,90.0,-45.5,4543.605,0
1.01,181.757813,90.0,-45.0,4543.645,0
1.01,181.757813,90.0,-50.0,4543.84,0
1.01,180.0,90.0,-50.5,4543.695,0
12.15,181.757813,90.0,-43.0,4543.695,0
12.04,181.757813,90.0,-43.5,4543.84,0
1.01,180.0,90.0,-49.0,4543.795,0
1.01,180.0,90.0,-49.0,4543.745,0
1.01,178.242188,90.0,-49.0,4543.745,0
1.01,181.757813,90.0,-48.5,4543.795,0
1.01,180.0,90.0,-49.0,4543.795,0
1.01,181.757813,90.0,-48.5,4543.84,0
1.01,180.0,90.0,-45.0,4543.605,0
1.01,178.242188,90.0,-45.5,4543.795,0
1.01,181.757813,90.0,-45.0,4543.645,0
1.01,180.0,90.0,-45.0,4543.605,0
1.01,181.757813,90.0,-45.0,4543.745,0
1.01,180.0,90.0,-45.0,4543.645,0
1.01,180.0,90.0,-50.5,4543.645,0
1.01,181.757813,90.0,-50.0,4543.645,0
1.01,181.757813,90.0,-50.5,4543.56,0
1.01,180.0,90.0,-50.5,4543.88,0
1.01,180.0,90.0,-50.5,4543.745,0
1.01,181.757813,90.0,-50.0,4543.645,0
1.01,180.0,90.0,-50.5,4543.745,0
12.04,180.0,90.0,-43.5,4543.605,0
12.04,180.0,90.0,-43.5,4543.605,0
12.15,181.757813,90.0,-43.0,4543.56,0
12.04,180.0,90.0,-43.5,4543.695,0
12.04,181.757813,90.0,-43.5,4543.745,0
12.15,181.757813,90.0,-43.0,4543.645,0
12.04,181.757813,90.0,-43.0,4543.695,0
12.04,180.0,90.0,-43.5,4543.745,0
1.01,181.757813,90.0,-47.5,4543.56,0
1.01,180.0,90.0,-48.0,4543.795,0
1.01,181.757813,90.0,-43.0,4543.695,0
1.01,181.757813,90.0,-43.0,4543.56,0
1.01,181.757813,90.0,-47.0,4543.88,0
1.01,180.0,90.0,-48.0,4543.56,0
12.04,180.0,90.0,-43.5,4543.745,0
12.04,181.757813,90.0,-43.0,4543.795,0
12.04,176.835938,90.0,-50.5,4543.84,0
12.04,180.0,90.0,-49.5,4543.795,0
1.01,180.0,90.0,-53.5,4543.695,0
1.01,181.757813,90.0,-53.5,4543.84,0
1.01,180.0,90.0,-48.5,4543.795,0
1.01,181.757813,90.0,-48.5,4543.645,0
1.01,180.0,90.0,-48.0,4543.795,0
1.01,181.757813,90.0,-47.5,4543.695,0
1.01,181.757813,90.0,-47.5,4543.795,0
1.01,180.0,90.0,-47.5,4543.605,0
1.01,180.0,90.0,-47.5,4543.745,0
1.01,180.0,90.0,-48.0,4543.645,0
1.01,181.757813,90.0,-47.5,4543.695,0
1.01,180.0,90.0,-47.5,4543.795,0
1.01,181.757813,90.0,-47.5,4543.605,0
1.01,180.0,90.0,-47.5,4543.605,0
12.04,180.0,90.0,-43.0,4543.795,0
12.04,181.757813,90.0,-43.0,4543.605,0
12.04,180.0,90.0,-43.5,4543.51,0
12.04,181.757813,90.0,-43.0,4543.695,0
1.01,180.0,90.0,-53.5,4543.645,0
1.01,180.0,90.0,-53.5,4543.795,0
1.01,180.0,90.0,-49.0,4543.695,0
1.01,180.0,90.0,-49.0,4543.795,0
1.01,180.0,90.0,-48.5,4543.695,0
1.01,180.0,90.0,-48.5,4543.795,0
1.01,178.242188,90.0,-48.5,4543.695,0
1.01,180.0,90.0,-48.5,4543.695,0
12.04,181.757813,90.0,-43.0,4543.695,0
12.04,181.757813,90.0,-43.0,4543.645,0
1.01,180.0,90.0,-53.5,4543.605,0
1.01,180.0,90.0,-53.0,4543.695,0
1.01,180.0,90.0,-53.5,4543.98,0
1.01,181.757813,90.0,-53.0,4543.695,0
1.01,181.757813,90.0,-53.0,4543.88,0
1.01,183.164063,90.0,-53.5,4543.88,0
12.04,180.0,90.0,-43.0,4543.745,0
12.04,181.757813,90.0,-43.0,4543.745,0
12.15,180.0,90.0,-43.0,4543.645,0
12.16,181.757813,90.0,-43.0,4543.695,0
12.04,181.757813,90.0,-43.0,4543.645,0
12.04,181.757813,90.0,-42.5,4543.88,0
12.04,180.0,90.0,-43.0,4543.84,0
12.04,180.0,90.0,-43.0,4543.645,0
12.04,181.757813,90.0,-42.5,4543.745,0
12.04,180.0,90.0,-43.0,4543.745,0
12.04,181.757813,90.0,-43.0,4543.745,0
12.04,180.0,90.0,-43.0,4543.605,0
12.04,181.757813,90.0,-43.0,4543.605,0
12.04,181.757813,90.0,-43.0,4543.93,0
12.04,180.0,90.0,-43.0,4543.795,0
12.04,181.757813,90.0,-43.0,4543.695,0
12.04,183.164063,90.0,-43.0,4543.84,0
12.04,180.0,90.0,-43.0,4543.88,0
12.04,180.0,90.0,-43.0,4543.84,0
12.04,180.0,90.0,-43.0,4543.84,0
12.04,180.0,90.0,-43.0,4543.605,0
12.04,181.757813,90.0,-43.0,4543.695,0
1.01,180.0,90.0,-48.0,4543.745,0
1.01,180.0,90.0,-48.0,4543.645,0
1.01,180.0,90.0,-45.0,4543.745,0
1.01,183.164063,90.0,-45.0,4543.605,0
12.15,181.757813,90.0,-43.0,4543.84,0
12.04,180.0,90.0,-43.5,4543.695,0
12.04,180.0,90.0,-43.0,4543.605,0
12.04,181.757813,90.0,-43.0,4543.795,0
12.04,181.757813,90.0,-43.0,4543.745,0
12.04,183.164063,90.0,-43.5,4543.795,0
12.04,181.757813,90.0,-43.0,4543.605,0
12.04,181.757813,90.0,-43.0,4543.645,0
12.04,180.0,90.0,-43.0,4543.645,0
12.04,181.757813,90.0,-43.0,4543.795,0
12.04,180.0,90.0,-43.5,4543.695,0
12.04,181.757813,90.0,-43.0,4543.88,0
12.04,180.0,90.0,-43.0,4543.88,0
12.15,180.0,90.0,-43.0,4543.745,0
12.04,178.242188,90.0,-43.5,4543.695,0
12.04,181.757813,90.0,-43.0,4543.795,0
12.04,181.757813,90.0,-43.0,4543.88,0
12.04,181.757813,90.0,-43.0,4544.065,0
12.04,183.164063,90.0,-43.5,4543.88,0
12.16,181.757813,90.0,-43.0,4543.84,0
12.04,180.0,90.0,-43.0,4543.645,0
12.04,180.0,90.0,-43.0,4543.745,0
12.04,180.0,90.0,-43.0,4543.745,0
12.04,181.757813,90.0,-43.0,4543.645,0
12.04,180.0,90.0,-43.5,4543.695,0
12.04,181.757813,90.0,-43.0,4543.795,0
12.04,180.0,90.0,-43.5,4543.745,0
12.04,181.757813,90.0,-43.0,4543.695,0
12.04,181.757813,90.0,-43.0,4543.745,0
12.04,181.757813,90.0,-43.0,4543.795,0
12.04,180.0,90.0,-43.5,4543.695,0
12.04,181.757813,90.0,-43.0,4543.46,0
12.04,180.0,90.0,-43.5,4543.605,0
12.04,180.0,90.0,-43.5,4543.745,0
12.15,183.164063,90.0,-43.0,4543.56,0
12.04,181.757813,90.0,-43.0,4543.645,0
12.04,181.757813,90.0,-43.0,4543.84,0
12.04,181.757813,90.0,-43.5,4543.98,0
12.04,181.757813,90.0,-43.0,4543.645,0
12.04,181.757813,90.0,-43.0,4543.605,0
12.04,181.757813,90.0,-43.0,4543.795,0
12.04,181.757813,90.0,-43.0,4543.645,0
12.04,181.757813,90.0,-43.5,4543.605,0
12.04,181.757813,90.0,-43.0,4543.605,0
12.15,183.164063,90.0,-43.5,4543.605,0
12.15,180.0,90.0,-43.0,4543.645,0
12.04,183.164063,90.0,-43.5,4543.88,0
12.04,181.757813,90.0,-43.0,4543.605,0
12.04,180.0,90.0,-43.5,4543.745,0
12.04,181.757813,90.0,-43.0,4543.645,0
12.04,181.757813,90.0,-43.0,4543.88,0
12.04,181.757813,90.0,-43.0,4543.645,0
12.04,181.757813,90.0,-43.0,4543.795,0
1.01,180.0,90.0,-47.0,4543.745,0
1.01,181.757813,90.0,-47.0,4543.795,0
1.01,181.757813,90.0,-43.0,4543.605,0
1.01,181.757813,90.0,-43.0,4543.695,0
1.01,181.757813,90.0,-48.5,4543.645,0
1.01,180.0,90.0,-48.5,4543.745,0
12.04,181.757813,90.0,-48.5,4543.745,0
12.04,178.242188,90.0,-49.0,4543.93,0
12.04,181.757813,90.0,-43.0,4543.645,0
12.04,181.757813,90.0,-43.0,4543.88,0
1.0,178.242188,90.0,-54.0,4543.795,0
1.01,178.242188,90.0,-54.0,4543.795,0
1.01,180.0,90.0,-50.0,4543.88,0
1.01,181.757813,90.0,-50.0,4543.645,0
12.04,181.757813,90.0,-44.5,4544.025,0
12.04,180.0,90.0,-45.0,4543.745,0
12.15,181.757813,90.0,-43.5,4543.88,0
12.04,180.0,90.0,-43.5,4543.795,0
1.01,178.242188,90.0,-54.0,4543.93,0
1.01,178.242188,90.0,-54.0,4543.84,0
12.04,181.757813,90.0,-43.5,4543.93,0
12.04,181.757813,90.0,-43.5,4543.84,0
12.04,181.757813,90.0,-43.0,4543.605,0
12.04,181.757813,90.0,-43.0,4543.84,0
12.04,181.757813,90.0,-43.5,4543.84,0
12.04,180.0,90.0,-43.5,4543.84,0
12.04,181.757813,90.0,-43.5,4543.605,0
12.04,181.757813,90.0,-43.0,4543.88,0
12.04,180.0,90.0,-43.5,4543.56,0
12.04,181.757813,90.0,-43.0,4543.88,0
12.04,181.757813,90.0,-43.5,4543.93,0
12.04,180.0,90.0,-43.5,4543.695,0
1.0,185.273438,90.0,-60.5,4543.98,0
0.98,185.273438,90.0,-60.0,4543.795,0
1.01,178.242188,90.0,-53.5,4543.745,0
1.01,178.242188,90.0,-53.5,4543.795,0
1.01,180.0,90.0,-48.5,4543.645,0
1.01,181.757813,90.0,-48.5,4543.695,0
1.01,181.757813,90.0,-48.5,4543.645,0
1.01,180.0,90.0,-49.0,4543.84,0
1.01,180.0,90.0,-48.5,4543.84,0
1.01,181.757813,90.0,-48.5,4543.645,0
1.01,181.757813,90.0,-48.5,4543.795,0
1.01,180.0,90.0,-49.0,4543.88,0
1.01,180.0,90.0,-49.0,4543.795,0
12.04,183.164063,90.0,-43.5,4543.695,0
12.04,181.757813,90.0,-43.5,4543.605,0
12.04,183.164063,90.0,-43.5,4543.695,0
12.04,183.164063,90.0,-43.5,4543.745,0
12.04,181.757813,90.0,-43.5,4543.745,0
12.04,181.757813,90.0,-43.5,4543.84,0
12.04,181.757813,90.0,-43.5,4543.88,0
12.04,183.164063,90.0,-43.5,4543.695,0
12.04,181.757813,90.0,-43.5,4543.645,0
12.04,180.0,90.0,-43.5,4543.605,0
12.04,180.0,90.0,-43.5,4543.795,0
12.16,183.164063,90.0,-43.5,4543.695,0
12.04,180.0,90.0,-43.5,4543.645,0
12.04,180.0,90.0,-43.5,4543.795,0
4.38,109.335938,90.0,-51.5,1427.59,1
12.16,180.0,90.0,-43.5,4543.695,0
12.04,181.757813,90.0,-43.5,4543.84,0
12.16,183.164063,90.0,-43.5,4543.695,0
12.04,181.757813,90.0,-43.5,4543.645,0
12.04,183.164063,90.0,-54.0,4543.745,0
12.04,180.0,90.0,-54.5,4543.795,0
12.15,181.757813,90.0,-43.5,4543.51,0
12.15,181.757813,90.0,-43.5,4543.605,0
12.15,181.757813,90.0,-43.5,4543.795,0
12.15,181.757813,90.0,-43.5,4543.605,0
12.04,181.757813,90.0,-43.5,4543.56,0
12.04,183.164063,90.0,-43.5,4543.605,0
12.04,183.164063,90.0,-43.5,4543.605,0
12.15,181.757813,90.0,-43.5,4543.46,0
12.15,180.0,90.0,-43.5,4543.46,0
12.15,180.0,90.0,-43.5,4543.51,0
12.04,181.757813,90.0,-43.5,4543.745,0
12.15,181.757813,90.0,-43.0,4543.745,0
12.16,183.164063,90.0,-43.5,4543.84,0
12.04,181.757813,90.0,-43.5,4543.745,0
1.01,181.757813,90.0,-47.0,4543.605,0
1.01,181.757813,90.0,-47.5,4543.84,0
1.01,181.757813,90.0,-43.5,4543.51,0
1.01,181.757813,90.0,-43.5,4543.695,0
1.01,181.757813,90.0,-48.5,4543.605,0
1.01,181.757813,90.0,-48.5,4543.695,0
12.04,181.757813,90.0,-43.0,4543.795,0
12.04,181.757813,90.0,-43.0,4543.645,0
1.01,181.757813,90.0,-48.5,4543.645,0
1.01,180.0,90.0,-49.0,4543.795,0
12.15,181.757813,90.0,-43.5,4543.645,0
12.15,183.164063,90.0,-43.5,4543.56,0
1.01,181.757813,90.0,-43.0,4543.745,0
1.01,183.164063,90.0,-47.5,4543.745,0
1.01,181.757813,90.0,-47.0,4543.745,0
1.01,180.0,90.0,-47.5,4543.605,0
1.01,180.0,90.0,-47.5,4543.695,0
12.04,180.0,90.0,-54.0,4543.795,0
12.04,183.164063,90.0,-53.5,4543.88,0
12.04,181.757813,90.0,-49.0,4543.88,0
12.04,180.0,90.0,-49.0,4543.695,0
12.16,180.0,90.0,-43.5,4543.88,0
12.04,180.0,90.0,-43.5,4543.745,0
1.01,180.0,90.0,-54.5,4543.84,0
1.01,178.242188,90.0,-55.0,4543.745,0
1.01,181.757813,90.0,-49.0,4543.745,0
1.01,180.0,90.0,-49.5,4543.93,0
12.04,181.757813,90.0,-53.5,4543.605,0
12.14,183.164063,90.0,-54.0,4543.795,0
12.15,181.757813,90.0,-43.0,4543.695,0
12.04,183.164063,90.0,-43.5,4543.84,0
12.16,183.164063,90.0,-46.0,4543.695,0
12.04,181.757813,90.0,-46.0,4543.605,0
12.04,181.757813,90.0,-46.0,4543.795,0
12.15,181.757813,90.0,-46.0,4543.795,0
12.15,185.273438,90.0,-46.0,4543.645,0
12.16,180.0,90.0,-46.0,4543.795,0
12.04,181.757813,90.0,-46.0,4543.645,0
12.04,183.164063,90.0,-46.0,4543.645,0
12.04,180.0,90.0,-46.0,4543.84,0
12.04,180.0,90.0,-46.0,4543.745,0
1.01,180.0,90.0,-49.5,4543.745,0
1.01,178.242188,90.0,-49.5,4543.695,0
1.01,180.0,90.0,-49.5,4543.645,0
1.01,180.0,90.0,-49.5,4543.795,0
1.01,181.757813,90.0,-49.0,4543.795,0
1.01,180.0,90.0,-49.5,4543.745,0
12.15,181.757813,90.0,-43.5,4543.645,0
12.15,181.757813,90.0,-43.5,4543.745,0
12.04,183.164063,90.0,-43.5,4543.745,0
12.15,181.757813,90.0,-43.5,4543.745,0
12.15,181.757813,90.0,-43.5,4543.695,0
12.16,180.0,90.0,-43.5,4543.605,0
12.16,183.164063,90.0,-43.5,4543.84,0
12.16,183.164063,90.0,-43.5,4543.645,0
12.18,181.757813,90.0,-43.5,4543.84,0
12.16,181.757813,90.0,-43.5,4543.745,0
12.04,181.757813,90.0,-43.5,4543.46,0
12.16,185.273438,90.0,-43.5,4543.51,0
12.04,181.757813,90.0,-43.5,4543.605,0
12.04,181.757813,90.0,-43.5,4543.56,0
12.16,183.164063,90.0,-43.5,4543.605,0
12.15,181.757813,90.0,-43.5,4543.605,0
12.04,183.164063,90.0,-43.5,4543.605,0
12.04,183.164063,90.0,-43.5,4543.88,0
12.04,183.164063,90.0,-43.5,4543.695,0
12.04,181.757813,90.0,-43.5,4543.695,0
1.01,180.0,90.0,-53.0,4543.84,0
1.01,180.0,90.0,-53.0,4543.795,0
12.18,181.757813,90.0,-43.5,4543.645,0
12.15,183.164063,90.0,-43.5,4543.645,0
1.01,180.0,90.0,-49.0,4543.93,0
1.01,183.164063,90.0,-49.0,4543.745,0
1.01,181.757813,90.0,-49.0,4543.645,0
1.01,181.757813,90.0,-49.0,4543.795,0
1.01,180.0,90.0,-49.0,4543.46,0
1.01,181.757813,90.0,-48.5,4543.51,0
1.01,181.757813,90.0,-48.5,4543.645,0
1.01,181.757813,90.0,-48.5,4543.605,0
1.01,181.757813,90.0,-48.5,4543.56,0
1.01,181.757813,90.0,-48.5,4543.645,0
12.15,181.757813,90.0,-43.0,4543.56,0
12.04,183.164063,90.0,-43.5,4543.605,0
12.04,181.757813,90.0,-43.5,4543.84,0
12.16,183.164063,90.0,-43.5,4543.605,0
12.16,181.757813,90.0,-43.5,4543.795,0
12.15,183.164063,90.0,-43.5,4543.645,0
12.16,181.757813,90.0,-43.0,4543.695,0
12.16,181.757813,90.0,-43.5,4543.745,0
12.04,181.757813,90.0,-43.5,4543.645,0
12.04,181.757813,90.0,-43.0,4543.795,0
12.04,181.757813,90.0,-43.0,4543.795,0
12.16,181.757813,90.0,-43.0,4543.795,0
12.04,183.164063,90.0,-43.5,4543.695,0
12.15,180.0,90.0,-43.5,4543.56,0
12.16,183.164063,90.0,-43.5,4543.745,0
12.04,183.164063,90.0,-43.5,4543.745,0
12.16,181.757813,90.0,-43.5,4543.695,0
12.04,183.164063,90.0,-43.5,4543.795,0
1.01,181.757813,90.0,-47.5,4543.51,0
1.01,180.0,90.0,-48.0,4543.745,0
12.04,183.164063,90.0,-43.5,4543.84,0
12.15,180.0,90.0,-43.5,4543.795,0
1.01,181.757813,90.0,-43.0,4543.605,0
1.01,181.757813,90.0,-43.5,4543.745,0
1.01,180.0,90.0,-48.0,4543.645,0
1.01,183.164063,90.0,-48.0,4543.695,0
12.13,181.757813,90.0,-53.0,4543.745,0
12.04,183.164063,90.0,-53.5,4543.88,0
12.04,181.757813,90.0,-53.0,4543.745,0
12.04,181.757813,90.0,-49.5,4543.795,0
12.16,180.0,90.0,-49.5,4543.605,0
12.04,181.757813,90.0,-49.0,4543.645,0
12.04,181.757813,90.0,-49.0,4543.645,0
1.01,181.757813,90.0,-47.5,4543.695,0
1.01,181.757813,90.0,-47.5,4543.695,0
1.01,181.757813,90.0,-47.5,4543.745,0
1.01,181.757813,90.0,-47.5,4543.695,0
12.15,183.164063,90.0,-43.5,4543.795,0
12.15,183.164063,90.0,-43.5,4543.745,0
12.14,181.757813,90.0,-56.0,4543.795,0
12.04,180.0,90.0,-56.5,4543.795,0
1.01,178.242188,90.0,-54.0,4543.745,0
1.01,181.757813,90.0,-54.0,4543.795,0
1.01,181.757813,90.0,-49.0,4543.695,0
1.01,181.757813,90.0,-49.0,4543.51,0
12.04,181.757813,90.0,-53.0,4543.93,0
12.04,181.757813,90.0,-53.0,4543.795,0
12.04,180.0,90.0,-53.5,4543.88,0
12.04,181.757813,90.0,-53.0,4543.745,0
12.16,180.0,90.0,-43.5,4543.51,0
12.16,181.757813,90.0,-43.5,4543.645,0
12.15,180.0,90.0,-46.5,4543.745,0
12.04,181.757813,90.0,-46.0,4543.56,0
12.04,180.0,90.0,-46.0,4543.88,0
12.15,181.757813,90.0,-46.0,4543.795,0
