PW(µs),Azimuth(º),Elevation(º),Power(dBm),Freq(MHz),cluster
5.23,350.15625,90.0,-38.0,1375.51,0
3.22,337.5,90.0,-64.5,1375.19,0
2.8,156.09375,90.0,-64.0,1377.875,0
5.02,353.320313,90.0,-46.0,1425.55,0
4.27,65.390625,90.0,-65.0,1425.835,0
5.2,353.320313,90.0,-46.0,1425.65,0
4.24,18.28125,90.0,-63.5,1426.105,0
4.18,353.320313,90.0,-46.0,1424.865,0
4.12,18.28125,90.0,-64.5,1425.785,0
5.38,344.882813,90.0,-50.0,1375.23,0
9.04,346.992188,90.0,-16.0,1375.65,0
5.62,350.15625,90.0,-15.5,1425.465,0
5.74,348.398438,90.0,-16.0,1425.465,0
5.53,350.15625,90.0,-16.0,1425.51,0
6.19,346.992188,90.0,-16.0,1425.6,0
6.64,350.15625,90.0,-15.5,1425.6,0
7.18,350.15625,90.0,-16.0,1425.55,0
6.88,348.398438,90.0,-16.5,1375.735,0
2.47,311.484375,90.0,-68.5,1377.035,0
4.24,346.992188,90.0,-41.0,1425.97,0
4.24,346.992188,90.0,-41.0,1425.875,0
4.15,342.070313,90.0,-42.0,1425.55,0
4.15,342.070313,90.0,-42.0,1425.415,0
5.38,343.476563,90.0,-42.0,1425.6,0
5.44,343.476563,90.0,-41.5,1425.465,0
2.59,157.5,90.0,-66.0,1366.48,0
9.64,37.617188,90.0,-56.5,1375.275,0
8.38,348.398438,90.0,-47.5,1425.65,0
8.44,343.476563,90.0,-45.5,1375.6,0
5.29,344.882813,90.0,-16.5,1425.51,0
4.54,346.992188,90.0,-16.0,1425.51,0
5.32,32.695313,90.0,-63.0,1426.295,0
4.3,344.882813,90.0,-11.0,1425.55,0
4.3,344.882813,90.0,-11.5,1425.415,0
4.15,354.726563,90.0,-42.0,1425.69,0
4.18,356.835938,90.0,-42.0,1425.69,0
5.02,356.835938,90.0,-41.0,1375.6,0
11.8,346.992188,90.0,-16.5,1425.51,0
11.89,344.882813,90.0,-16.5,1425.51,0
11.92,346.992188,90.0,-16.0,1425.55,0
30.37,346.992188,90.0,-16.0,1425.51,0
4.54,3.515625,90.0,-41.5,1375.785,0
4.39,348.398438,90.0,-17.0,1425.55,0
4.24,346.992188,90.0,-16.0,1425.65,0
4.24,346.992188,90.0,-16.5,1425.65,0
4.24,340.664063,90.0,-49.5,1425.785,0
4.24,338.90625,90.0,-50.5,1425.875,0
4.84,338.90625,90.0,-57.5,1425.55,0
4.27,340.664063,90.0,-57.5,1426.245,0
4.87,351.5625,90.0,-51.0,1425.875,0
4.9,351.5625,90.0,-51.0,1425.785,0
4.24,358.242188,90.0,-48.5,1425.375,0
4.24,0.351563,90.0,-48.0,1425.69,0
234.07,7.03125,90.0,-52.0,1376.105,1
233.17,3.515625,90.0,-50.5,1381.615,1
4.18,343.476563,90.0,-42.5,1425.65,0
4.24,343.476563,90.0,-42.5,1425.65,0
6.28,344.882813,90.0,-17.0,1425.55,0
6.37,344.882813,90.0,-17.0,1425.55,0
14.8,343.476563,90.0,-16.5,1425.415,0
6.28,344.882813,90.0,-16.5,1425.415,0
8.8,344.882813,90.0,-16.5,1425.51,0
8.8,348.398438,90.0,-16.5,1425.415,0
10.9,344.882813,90.0,-16.5,1425.465,0
10.93,344.882813,90.0,-16.5,1425.375,0
10.99,344.882813,90.0,-16.5,1425.325,0
10.9,344.882813,90.0,-16.5,1425.51,0
10.75,346.992188,90.0,-16.0,1425.51,0
8.5,350.15625,90.0,-15.5,1373.215,0
7.45,350.15625,90.0,-16.0,1375.6,0
4.27,343.476563,90.0,-44.0,1425.785,0
4.24,342.070313,90.0,-44.0,1426.06,0
4.93,342.070313,90.0,-46.0,1425.92,0
4.15,343.476563,90.0,-46.0,1425.69,0
11.23,348.398438,90.0,-43.5,1425.65,0
8.17,348.398438,90.0,-43.5,1425.55,0
2.59,171.5625,90.0,-65.5,1369.31,0
12.19,343.476563,90.0,-16.5,1425.415,0
6.13,346.992188,90.0,-16.0,1425.375,0
12.07,346.992188,90.0,-16.5,1425.6,0
5.98,346.992188,90.0,-16.0,1425.55,0
6.07,346.992188,90.0,-16.0,1425.65,0
5.98,346.992188,90.0,-16.0,1425.51,0
5.32,348.398438,90.0,-17.0,1375.97,0
4.39,344.882813,90.0,-17.0,1375.735,0
4.18,336.09375,90.0,-43.5,1425.65,0
4.9,337.5,90.0,-44.0,1425.65,0
5.32,344.882813,90.0,-45.5,1425.55,0
5.35,343.476563,90.0,-45.5,1425.51,0
8.38,10.195313,90.0,-47.0,1374.27,0
5.14,353.320313,90.0,-43.5,1425.65,0
5.17,353.320313,90.0,-44.0,1425.785,0
12.22,343.476563,90.0,-17.0,1425.55,0
12.13,342.070313,90.0,-16.5,1425.55,0
12.19,342.070313,90.0,-17.0,1425.6,0
12.19,342.070313,90.0,-16.5,1425.465,0
12.22,342.070313,90.0,-16.5,1425.465,0
6.67,342.070313,90.0,-16.5,1425.465,0
8.14,351.5625,90.0,-14.5,1372.3,0
14.14,353.320313,90.0,-14.5,1373.58,0
5.2,343.476563,90.0,-35.5,1425.6,0
8.98,342.070313,90.0,-41.5,1425.65,0
8.83,342.070313,90.0,-42.0,1425.65,0
4.18,340.664063,90.0,-46.5,1425.65,0
4.18,342.070313,90.0,-47.0,1425.735,0
4.78,354.726563,90.0,-46.0,1425.6,0
4.18,354.726563,90.0,-46.0,1425.465,0
8.98,343.476563,90.0,-63.0,1425.785,0
12.49,342.070313,90.0,-16.5,1425.6,0
12.52,342.070313,90.0,-16.5,1425.51,0
11.77,343.476563,90.0,-17.0,1425.325,0
11.5,340.664063,90.0,-16.5,1425.465,0
12.25,342.070313,90.0,-16.5,1425.465,0
12.43,343.476563,90.0,-16.5,1425.415,0
265.42,353.320313,90.0,-15.0,1375.97,1
2.47,186.679688,90.0,-64.5,1374.035,0
3.37,138.515625,90.0,-70.0,1374.955,0
4.27,7.03125,90.0,-46.5,1425.275,0
5.95,358.242188,90.0,-62.0,1425.65,0
4.24,5.625,90.0,-46.0,1425.69,0
6.22,2.109375,90.0,-61.0,1425.465,0
8.08,338.90625,90.0,-47.5,1425.6,0
8.08,342.070313,90.0,-47.5,1425.735,0
2.5,206.015625,90.0,-67.5,1377.59,0
4.27,335.390625,90.0,-55.5,1425.835,0
4.27,333.984375,90.0,-55.5,1425.835,0
8.17,348.398438,90.0,-17.5,1425.55,0
4.42,351.5625,90.0,-46.0,1375.785,0
9.49,348.398438,90.0,-15.5,1375.51,0
6.82,344.882813,90.0,-16.5,1425.65,0
7.0,344.882813,90.0,-17.0,1425.55,0
7.15,346.992188,90.0,-16.0,1425.55,0
7.54,348.398438,90.0,-16.5,1425.69,0
7.48,348.398438,90.0,-16.5,1425.6,0
4.48,346.992188,90.0,-46.0,1375.375,0
4.18,346.992188,90.0,-37.5,1425.69,0
4.18,348.398438,90.0,-37.5,1425.69,0
4.24,337.5,90.0,-40.5,1425.6,0
4.24,344.882813,90.0,-39.5,1425.835,0
5.05,346.992188,90.0,-39.0,1425.65,0
2.5,56.25,90.0,-68.0,1374.0,0
227.08,338.90625,90.0,-45.5,1375.785,1
10.93,344.882813,90.0,-17.0,1425.6,0
10.78,346.992188,90.0,-16.5,1425.55,0
10.63,346.992188,90.0,-16.5,1425.465,0
10.72,346.992188,90.0,-16.5,1425.55,0
10.84,346.992188,90.0,-16.5,1425.55,0
10.72,344.882813,90.0,-16.5,1425.55,0
2.59,138.515625,90.0,-64.5,1367.75,0
4.18,337.5,90.0,-48.5,1425.875,0
8.32,337.5,90.0,-48.5,1425.6,0
4.24,336.09375,90.0,-48.5,1425.55,0
8.2,337.5,90.0,-48.5,1425.735,0
16.75,350.15625,90.0,-38.0,1425.785,0
8.32,350.15625,90.0,-38.0,1425.6,0
4.24,344.882813,90.0,-38.5,1425.735,0
4.27,346.992188,90.0,-38.0,1425.69,0
8.8,344.882813,90.0,-38.0,1425.835,0
11.62,346.992188,90.0,-38.0,1425.835,0
6.07,340.664063,90.0,-17.0,1425.6,0
5.44,340.664063,90.0,-17.0,1425.6,0
16.9,342.070313,90.0,-17.0,1425.415,0
17.47,342.070313,90.0,-17.0,1425.51,0
4.57,343.476563,90.0,-17.0,1425.51,0
4.24,344.882813,90.0,-9.0,1425.465,0
14.65,354.726563,90.0,-14.0,1371.33,0
6.22,353.320313,90.0,-14.5,1375.51,0
9.13,348.398438,90.0,-16.5,1425.6,0
5.5,348.398438,90.0,-16.5,1425.69,0
9.4,348.398438,90.0,-16.5,1425.6,0
9.55,348.398438,90.0,-16.5,1425.735,0
14.83,348.398438,90.0,-16.5,1425.65,0
14.8,348.398438,90.0,-16.5,1425.6,0
5.68,342.070313,90.0,-32.5,1425.6,0
4.57,358.242188,90.0,-56.5,1425.97,0
5.68,340.664063,90.0,-32.5,1425.69,0
4.48,11.953125,90.0,-57.5,1425.69,0
5.44,338.90625,90.0,-42.0,1425.51,0
5.35,342.070313,90.0,-41.5,1425.55,0
10.57,343.476563,90.0,-35.0,1425.65,0
10.75,342.070313,90.0,-35.0,1425.6,0
4.24,342.070313,90.0,-35.0,1425.735,0
4.24,342.070313,90.0,-35.0,1425.65,0
7.54,340.664063,90.0,-50.0,1425.785,0
7.27,344.882813,90.0,-51.0,1425.735,0
16.09,338.90625,90.0,-37.0,1425.875,0
16.12,337.5,90.0,-37.0,1425.835,0
12.13,0.351563,90.0,-13.0,1372.3,0
2.59,311.132813,90.0,-73.5,1369.445,0
7.78,348.398438,90.0,-39.5,1376.06,0
5.59,337.5,90.0,-35.0,1425.69,0
5.2,10.195313,90.0,-64.0,1426.43,0
5.74,338.90625,90.0,-35.0,1425.6,0
12.22,342.070313,90.0,-37.5,1425.875,0
5.17,337.5,90.0,-37.5,1425.97,0
5.47,358.242188,90.0,-14.0,1425.375,0
8.02,358.242188,90.0,-14.0,1425.415,0
15.37,356.835938,90.0,-14.5,1425.415,0
15.55,0.351563,90.0,-13.5,1425.415,0
7.0,358.242188,90.0,-14.0,1425.415,0
21.55,0.351563,90.0,-13.5,1425.465,0
10.75,342.070313,90.0,-33.5,1425.69,0
5.35,342.070313,90.0,-33.5,1425.65,0
4.18,342.070313,90.0,-33.5,1425.51,0
13.78,342.070313,90.0,-33.5,1425.6,0
4.18,346.992188,90.0,-33.5,1425.735,0
6.25,346.992188,90.0,-33.5,1425.785,0
6.4,346.992188,90.0,-33.5,1425.65,0
4.18,343.476563,90.0,-34.0,1425.65,0
5.68,344.882813,90.0,-34.0,1425.785,0
5.8,344.882813,90.0,-34.0,1425.735,0
6.1,342.070313,90.0,-40.5,1424.595,0
8.2,340.664063,90.0,-40.5,1425.19,0
3.13,221.484375,90.0,-67.5,1322.66,0
18.07,344.882813,90.0,-32.5,1425.65,0
8.14,344.882813,90.0,-32.5,1425.735,0
5.05,346.992188,90.0,-32.5,1425.735,0
7.0,270.0,90.0,-58.5,1426.01,0
18.1,344.882813,90.0,-32.5,1425.69,0
5.89,346.992188,90.0,-35.0,1425.735,0
5.83,344.882813,90.0,-35.0,1425.735,0
6.37,344.882813,90.0,-31.5,1425.875,0
6.25,344.882813,90.0,-31.5,1425.835,0
5.74,348.398438,90.0,-19.0,1425.785,0
16.09,350.15625,90.0,-18.5,1425.875,0
16.09,351.5625,90.0,-18.0,1425.875,0
13.99,350.15625,90.0,-18.5,1425.92,0
13.87,350.15625,90.0,-18.5,1425.97,0
8.92,335.390625,90.0,-40.5,1425.23,0
9.28,342.070313,90.0,-39.5,1425.23,0
10.6,331.171875,90.0,-19.0,1425.65,0
20.74,332.578125,90.0,-19.0,1425.55,0
4.39,332.578125,90.0,-19.0,1425.55,0
4.27,330.117188,90.0,-17.5,1425.6,0
4.27,328.710938,90.0,-17.5,1425.65,0
23.35,338.90625,90.0,-18.0,1425.6,0
12.52,338.90625,90.0,-18.0,1425.465,0
11.92,338.90625,90.0,-18.0,1425.465,0
11.95,338.90625,90.0,-18.0,1425.465,0
25.03,337.5,90.0,-17.5,1425.375,0
21.13,337.5,90.0,-17.5,1425.465,0
5.68,333.984375,90.0,-17.0,1375.465,0
21.13,328.710938,90.0,-17.5,1375.55,0
11.02,335.390625,90.0,-18.5,1425.465,0
7.06,336.09375,90.0,-18.5,1425.6,0
21.49,335.390625,90.0,-18.5,1425.6,0
6.49,336.09375,90.0,-19.0,1425.375,0
9.64,335.390625,90.0,-19.5,1425.51,0
19.87,335.390625,90.0,-19.5,1425.415,0
13.24,331.171875,90.0,-30.5,1375.65,0
13.18,331.171875,90.0,-30.5,1375.65,0
10.24,301.289063,90.0,-36.5,1425.785,0
10.03,301.289063,90.0,-36.5,1425.65,0
16.12,321.679688,90.0,-32.0,1425.55,0
6.94,320.625,90.0,-32.0,1425.6,0
24.85,306.5625,90.0,-18.5,1425.55,0
18.13,306.5625,90.0,-18.5,1425.465,0
16.57,308.320313,90.0,-18.0,1425.325,0
26.89,310.078125,90.0,-18.5,1425.465,0
15.22,311.132813,90.0,-18.5,1425.375,0
4.6,310.078125,90.0,-45.0,1375.835,0
19.18,330.117188,90.0,-17.0,1374.635,0
24.43,323.4375,90.0,-17.5,1374.41,0
7.81,311.484375,90.0,-18.0,1424.865,0
18.64,311.484375,90.0,-18.0,1425.005,0
14.32,310.078125,90.0,-18.0,1424.635,0
14.32,310.078125,90.0,-18.0,1425.14,0
18.04,308.320313,90.0,-18.0,1425.09,0
18.13,307.265625,90.0,-18.0,1425.055,0
16.27,260.15625,90.0,-14.5,1375.465,0
14.92,203.90625,90.0,-20.0,1425.55,0
8.62,203.90625,90.0,-20.0,1425.6,0
25.15,203.90625,90.0,-19.5,1374.68,0
12.28,203.90625,90.0,-19.5,1375.275,0
17.5,207.421875,90.0,-20.0,1425.51,0
7.63,207.421875,90.0,-20.0,1425.51,0
7.03,207.421875,90.0,-20.0,1425.6,0
5.92,206.015625,90.0,-20.5,1425.465,0
6.49,206.015625,90.0,-20.0,1425.6,0
8.77,201.09375,90.0,-18.5,1425.465,0
16.09,202.5,90.0,-19.5,1425.55,0
7.42,199.335938,90.0,-18.5,1425.465,0
7.33,199.335938,90.0,-19.0,1425.6,0
6.88,196.523438,90.0,-18.5,1425.465,0
4.45,202.5,90.0,-47.5,1375.875,0
259.99,174.726563,90.0,-15.5,1372.525,1
7.27,202.5,90.0,-17.5,1372.525,0
5.32,211.289063,90.0,-42.0,1425.6,0
5.8,209.882813,90.0,-41.5,1425.735,0
6.52,197.929688,90.0,-38.0,1425.735,0
4.24,196.523438,90.0,-37.5,1425.65,0
8.44,173.320313,90.0,-66.0,1426.38,0
6.7,197.929688,90.0,-38.5,1425.51,0
6.37,199.335938,90.0,-38.5,1425.51,0
12.37,178.242188,90.0,-14.5,1423.44,0
14.74,178.242188,90.0,-14.5,1424.495,0
10.0,180.0,90.0,-14.0,1424.035,0
7.78,180.0,90.0,-14.0,1424.035,0
11.02,178.242188,90.0,-14.5,1423.4,0
10.33,178.242188,90.0,-14.5,1423.765,0
9.37,174.726563,90.0,-15.0,1372.525,0
7.69,203.90625,90.0,-18.0,1425.415,0
5.29,203.90625,90.0,-18.5,1425.51,0
9.37,199.335938,90.0,-18.0,1425.51,0
6.22,201.09375,90.0,-19.0,1425.55,0
4.27,155.390625,90.0,-64.0,1425.68,0
10.57,166.992188,90.0,-16.5,1424.635,0
8.68,170.15625,90.0,-16.5,1424.78,0
8.65,170.15625,90.0,-16.5,1424.595,0
8.65,170.15625,90.0,-16.5,1424.73,0
11.08,171.5625,90.0,-16.0,1424.78,0
8.8,170.15625,90.0,-16.5,1424.595,0
4.87,168.398438,90.0,-40.0,1375.6,0
2.47,5.625,90.0,-58.0,1371.995,0
7.75,176.835938,90.0,-18.5,1425.55,0
12.04,176.835938,90.0,-18.5,1425.465,0
232.72,186.679688,90.0,-15.0,1373.4,1
6.88,185.273438,90.0,-15.0,1425.005,0
6.34,183.164063,90.0,-15.0,1424.78,0
6.49,185.273438,90.0,-15.0,1424.915,0
6.58,185.273438,90.0,-15.0,1425.055,0
6.34,183.164063,90.0,-14.5,1424.915,0
6.43,183.164063,90.0,-15.0,1425.055,0
230.32,185.273438,90.0,-38.0,1375.97,1
5.89,195.117188,90.0,-43.5,1425.65,0
8.23,296.015625,90.0,-64.0,1426.665,0
8.23,191.601563,90.0,-43.5,1425.65,0
6.85,189.84375,90.0,-40.0,1425.69,0
6.55,189.84375,90.0,-40.0,1425.69,0
4.48,203.90625,90.0,-18.5,1425.51,0
7.42,356.835938,90.0,-65.0,1426.295,0
13.18,13.359375,90.0,-58.5,1375.51,0
8.05,197.929688,90.0,-17.0,1368.46,0
5.38,189.84375,90.0,-24.0,1375.835,0
5.98,189.84375,90.0,-28.5,1375.785,0
6.94,203.90625,90.0,-18.0,1425.465,0
8.53,203.90625,90.0,-18.0,1425.55,0
7.87,204.609375,90.0,-18.0,1425.465,0
8.02,207.421875,90.0,-18.0,1425.325,0
10.0,207.421875,90.0,-18.0,1425.375,0
7.0,186.679688,90.0,-15.0,1374.78,0
6.7,186.679688,90.0,-15.0,1374.27,0
5.47,188.4375,90.0,-43.5,1375.415,0
6.94,202.5,90.0,-17.5,1375.415,0
10.15,202.5,90.0,-18.0,1425.51,0
9.85,202.5,90.0,-18.0,1425.55,0
9.79,199.335938,90.0,-17.5,1425.415,0
9.79,199.335938,90.0,-17.5,1425.415,0
5.65,201.09375,90.0,-18.0,1425.415,0
5.2,199.335938,90.0,-18.0,1425.51,0
4.27,189.84375,90.0,-56.5,1425.835,0
4.3,185.273438,90.0,-55.5,1425.875,0
7.06,201.09375,90.0,-17.5,1425.785,0
7.24,199.335938,90.0,-17.5,1425.69,0
7.3,199.335938,90.0,-17.5,1425.55,0
8.5,197.929688,90.0,-17.5,1425.735,0
7.03,196.523438,90.0,-17.0,1425.55,0
9.13,197.929688,90.0,-18.0,1425.735,0
6.55,173.320313,90.0,-59.0,1426.33,0
7.3,183.164063,90.0,-57.5,1426.565,0
6.13,195.117188,90.0,-17.0,1425.69,0
6.19,195.117188,90.0,-17.0,1425.65,0
5.68,195.117188,90.0,-17.0,1425.69,0
5.53,195.117188,90.0,-17.0,1425.735,0
7.9,195.117188,90.0,-17.0,1425.735,0
4.45,163.476563,90.0,-40.5,1376.06,0
7.6,188.4375,90.0,-15.5,1375.65,0
7.12,189.84375,90.0,-16.0,1375.55,0
4.24,176.835938,90.0,-52.5,1425.6,0
4.27,173.320313,90.0,-52.5,1425.785,0
4.45,178.242188,90.0,-43.0,1375.735,0
6.28,189.84375,90.0,-15.5,1375.375,0
6.37,185.273438,90.0,-45.5,1425.6,0
6.28,180.0,90.0,-44.5,1425.835,0
5.32,197.929688,90.0,-17.5,1425.65,0
5.32,199.335938,90.0,-17.5,1425.65,0
5.32,199.335938,90.0,-17.5,1425.69,0
4.54,197.929688,90.0,-17.5,1425.69,0
4.24,181.757813,90.0,-9.5,1425.69,0
4.24,181.757813,90.0,-9.5,1425.735,0
4.27,176.835938,90.0,-58.0,1425.51,0
4.24,176.835938,90.0,-58.0,1425.6,0
4.03,155.390625,90.0,-50.5,4275.25,0
4.0,155.390625,90.0,-50.0,4274.915,0
4.18,186.679688,90.0,-54.0,1425.835,0
4.18,185.273438,90.0,-53.0,1425.735,0
4.39,181.757813,90.0,-56.0,1375.65,0
4.24,191.601563,90.0,-56.0,1425.6,0
4.18,196.523438,90.0,-57.0,1425.65,0
4.42,185.273438,90.0,-60.5,1425.55,0
4.3,180.0,90.0,-61.5,1425.735,0
5.35,193.007813,90.0,-52.5,1375.415,0
4.18,191.601563,90.0,-58.5,1425.65,0
4.15,191.601563,90.0,-58.0,1425.55,0
4.48,208.828125,90.0,-53.0,1375.97,0
2.62,221.484375,90.0,-70.5,1375.785,0
4.24,232.734375,90.0,-60.0,1425.65,0
4.18,231.679688,90.0,-59.5,1425.785,0
4.09,248.90625,90.0,-59.0,1425.735,0
4.03,236.25,90.0,-60.5,1425.785,0
3.94,252.070313,90.0,-63.0,1375.51,0
3.82,260.15625,90.0,-63.0,1375.875,0
4.12,286.523438,90.0,-57.5,1425.69,0
4.27,287.929688,90.0,-57.0,1425.835,0
4.09,256.992188,90.0,-58.0,1425.92,0
4.27,283.007813,90.0,-58.5,1425.465,0
4.39,319.921875,90.0,-56.0,1375.785,0
4.48,305.507813,90.0,-56.0,1374.955,0
4.33,320.625,90.0,-63.5,1425.875,0
4.42,311.484375,90.0,-62.5,1426.145,0
4.33,311.484375,90.0,-64.0,1376.295,0
225.67,286.523438,90.0,-63.0,1376.01,1
225.94,298.828125,90.0,-59.5,1375.97,1
4.39,292.5,90.0,-57.5,1375.97,0
4.39,287.929688,90.0,-57.0,1375.69,0
4.27,278.4375,90.0,-57.0,1425.325,0
4.27,278.4375,90.0,-57.5,1425.875,0
5.29,287.929688,90.0,-56.5,1425.735,0
5.05,286.523438,90.0,-56.5,1425.51,0
5.23,287.929688,90.0,-56.0,1425.69,0
5.35,287.929688,90.0,-56.0,1425.55,0
4.27,285.117188,90.0,-58.5,1425.69,0
4.42,283.007813,90.0,-59.5,1375.92,0
4.18,279.84375,90.0,-59.5,1375.735,0
4.24,279.84375,90.0,-61.5,1425.6,0
4.18,276.679688,90.0,-62.0,1425.875,0
4.18,278.4375,90.0,-60.0,1425.785,0
4.18,276.679688,90.0,-59.5,1425.92,0
4.48,241.171875,90.0,-65.0,1375.51,0
4.9,273.164063,90.0,-61.5,1374.78,0
226.0,281.601563,90.0,-61.0,1376.195,1
4.33,298.828125,90.0,-62.5,1425.97,0
4.27,296.015625,90.0,-63.5,1425.735,0
3.97,278.4375,90.0,-67.0,1426.565,0
4.45,263.320313,90.0,-64.5,1425.465,0
4.24,263.320313,90.0,-63.5,1425.785,0
4.09,271.757813,90.0,-66.5,1426.01,0
4.93,252.070313,90.0,-63.0,1374.915,0
2.95,311.484375,90.0,-75.5,1375.55,0
4.18,258.398438,90.0,-64.0,1426.01,0
4.6,253.476563,90.0,-64.5,1425.735,0
225.76,215.507813,90.0,-60.0,1375.875,1
4.18,254.882813,90.0,-62.5,1425.375,0
4.24,250.664063,90.0,-64.0,1425.835,0
227.08,230.625,90.0,-23.5,1376.06,1
227.17,229.921875,90.0,-24.0,1376.06,1
4.18,247.5,90.0,-59.0,1425.785,0
4.18,230.625,90.0,-60.5,1425.69,0
4.84,252.070313,90.0,-66.5,1426.105,0
4.48,221.484375,90.0,-68.0,1425.785,0
4.42,220.078125,90.0,-60.5,1375.69,0
4.39,219.375,90.0,-60.5,1375.55,0
30.7,231.679688,90.0,-36.5,1393.89,0
30.7,232.734375,90.0,-37.0,1394.025,0
30.7,218.320313,90.0,-42.5,1404.01,0
30.7,219.375,90.0,-44.0,1403.91,0
4.18,221.484375,90.0,-66.0,1425.55,0
4.3,221.484375,90.0,-67.5,1425.275,0
4.45,168.398438,90.0,-58.5,1375.69,0
4.42,168.398438,90.0,-59.0,1375.875,0
4.12,181.757813,90.0,-64.0,1376.8,0
4.27,178.242188,90.0,-64.0,1375.835,0
4.12,178.242188,90.0,-60.5,1426.245,0
4.12,201.09375,90.0,-62.5,1425.92,0
237.13,221.484375,90.0,-68.0,1388.82,1
327.85,221.484375,90.0,-67.5,1388.775,1
4.42,180.0,90.0,-58.0,1375.55,0
227.26,174.726563,90.0,-59.0,1376.295,1
4.24,170.15625,90.0,-55.5,1425.55,0
4.18,171.5625,90.0,-55.5,1425.735,0
4.3,173.320313,90.0,-56.0,1375.785,0
4.15,176.835938,90.0,-56.0,1375.875,0
4.12,162.070313,90.0,-64.0,1425.55,0
4.27,164.882813,90.0,-64.0,1425.97,0
4.03,162.070313,90.0,-65.0,1425.6,0
4.0,162.070313,90.0,-65.0,1425.92,0
30.55,178.242188,90.0,-61.5,1398.9,0
5.05,162.070313,90.0,-24.0,1425.69,0
4.24,160.664063,90.0,-24.0,1425.65,0
4.24,160.664063,90.0,-24.0,1425.6,0
4.33,164.882813,90.0,-22.0,1375.875,0
4.33,162.070313,90.0,-22.0,1375.735,0
4.33,162.070313,90.0,-23.0,1375.69,0
4.27,162.070313,90.0,-37.5,1425.735,0
4.24,162.070313,90.0,-38.0,1425.69,0
5.2,153.984375,90.0,-23.0,1425.69,0
5.23,153.984375,90.0,-23.0,1425.735,0
5.17,153.984375,90.0,-23.0,1425.735,0
5.23,153.984375,90.0,-23.0,1425.785,0
5.17,152.578125,90.0,-23.0,1425.69,0
5.17,152.578125,90.0,-23.0,1425.65,0
5.17,152.578125,90.0,-23.5,1425.835,0
4.24,148.710938,90.0,-22.5,1425.65,0
4.24,147.65625,90.0,-23.0,1425.69,0
4.39,195.117188,90.0,-62.0,1375.51,0
4.3,138.515625,90.0,-63.5,1375.6,0
4.24,152.578125,90.0,-52.0,1425.735,0
4.24,148.710938,90.0,-52.5,1425.65,0
4.42,138.867188,90.0,-58.0,1375.785,0
4.45,156.09375,90.0,-57.0,1375.6,0
4.18,146.25,90.0,-54.5,1425.55,0
4.24,145.546875,90.0,-55.0,1425.785,0
4.3,147.65625,90.0,-52.5,1375.97,0
5.05,148.710938,90.0,-52.5,1375.65,0
4.18,150.117188,90.0,-52.5,1425.55,0
4.18,152.578125,90.0,-52.5,1425.735,0
3.94,138.515625,90.0,-70.0,1425.735,0
3.82,138.515625,90.0,-70.0,1425.785,0
113.95,160.664063,90.0,-64.5,1375.92,0
4.18,147.65625,90.0,-54.0,1425.835,0
4.18,148.710938,90.0,-54.0,1425.55,0
4.24,144.492188,90.0,-55.0,1425.735,0
4.24,146.25,90.0,-54.5,1425.55,0
226.0,144.492188,90.0,-57.0,1376.195,1
30.64,49.921875,90.0,-54.5,1368.645,0
30.64,55.546875,90.0,-53.5,1368.795,0
4.18,151.171875,90.0,-61.5,1425.835,0
4.18,152.578125,90.0,-62.5,1425.735,0
225.85,164.882813,90.0,-62.0,1376.47,1
17.68,19.6875,90.0,8.5,517.825,0
4.15,166.992188,90.0,-67.0,1375.325,0
4.15,163.476563,90.0,-66.0,1376.145,0
4.24,166.992188,90.0,-62.0,1375.69,0
4.42,168.398438,90.0,-62.0,1375.005,0
30.85,201.09375,90.0,-47.5,1431.43,0
31.69,201.09375,90.0,-47.5,1431.33,0
4.12,171.5625,90.0,-66.5,1426.145,0
4.0,138.515625,90.0,-69.0,1425.19,0
4.15,168.398438,90.0,-65.5,1375.465,0
4.09,176.835938,90.0,-64.5,1375.275,0
4.15,171.5625,90.0,-59.0,1375.51,0
4.24,174.726563,90.0,-59.0,1375.375,0
4.24,162.070313,90.0,-63.0,1425.51,0
4.27,174.726563,90.0,-63.0,1425.055,0
4.45,178.242188,90.0,-62.5,1375.51,0
4.27,166.992188,90.0,-66.0,1376.43,0
4.3,166.992188,90.0,-62.5,1425.735,0
4.24,166.992188,90.0,-62.5,1425.6,0
4.39,176.835938,90.0,-64.0,1376.295,0
4.42,171.5625,90.0,-64.0,1375.23,0
6.28,311.484375,90.0,-67.5,1438.625,0
6.37,311.484375,90.0,-66.5,1438.06,0
4.24,166.992188,90.0,-26.0,1425.65,0
4.24,168.398438,90.0,-26.0,1425.55,0
4.3,170.15625,90.0,-30.0,1375.735,0
4.33,168.398438,90.0,-32.5,1375.785,0
4.15,170.15625,90.0,-63.5,1425.735,0
4.24,163.476563,90.0,-63.0,1425.69,0
4.3,173.320313,90.0,-61.5,1375.92,0
4.27,180.0,90.0,-63.5,1375.785,0
4.24,168.398438,90.0,-25.0,1425.69,0
4.24,170.15625,90.0,-25.0,1425.69,0
4.24,166.992188,90.0,-59.5,1425.735,0
4.18,170.15625,90.0,-59.5,1425.55,0
4.39,171.5625,90.0,-54.5,1375.415,0
4.33,171.5625,90.0,-55.0,1375.6,0
4.18,170.15625,90.0,-25.5,1425.785,0
4.24,168.398438,90.0,-26.0,1425.785,0
4.18,153.984375,90.0,-61.0,1425.785,0
4.18,166.992188,90.0,-59.5,1425.465,0
